timestamp_utc,puuid,tier,queue,old_lp,new_lp,lp_delta
2026-07-12T02:16:33,IIQMZUJjse-vUS6Y_UkOB3qSjZPYqV6oqBoYwU6IWYT7FmvYCfBsrpW060-AHlksd6hecnikvBJocQ,master,RANKED_SOLO_5x5,101,71,-30
2026-07-12T02:16:33,x9N9BZtkXLIn1tOqepKbhzW71BVUQFI1rAL3F1ZLEfvdx7jmh2EcVGdorPEhEmd4SapmWA-iOf7BEA,master,RANKED_SOLO_5x5,33,64,31
2026-07-12T02:16:33,cA9qrw0byJR8aKL5xMEvbt0lLwTcW9yeof-AOhyr-EqCfU3KUcBCkqLDS-J0KUplCkDAyqVzxlV4Xg,master,RANKED_SOLO_5x5,32,62,30
2026-07-12T02:16:33,VujqxO_hqw3qJVjS8F035ZG_9X6EmME5_KOe09JnZIJfT-DIz1NvE6vshSO8N_QBujx4-4SZRYA57g,master,RANKED_SOLO_5x5,31,62,31
2026-07-12T02:16:33,V_T8flwBy4g5VFOFHNON8JbgK9IIwl4ueC2cxYhIK_JjdPybpzc4jA-aL6TdDDE2OvBQVcSZMes0dg,master,RANKED_SOLO_5x5,27,60,33
2026-07-12T02:16:33,dhJn7Gxe6W246fOZoNWLtBp-kMAigP-JWeOrhO7-I6QWBlg17a8YKB7u718cB7Pse383fTME5qHPHw,master,RANKED_SOLO_5x5,91,59,-32
2026-07-12T02:16:33,69aIWzfHxweuH7EnO-25WCerzydPoj7ILuxAaquNYtYAnEmUet6E2i17dMy0BFu5kOHDBQsQ1Dljdw,master,RANKED_SOLO_5x5,27,57,30
2026-07-12T02:16:33,xzwPU4JfgBCr52W_v9uQLsRmaoZf90sTd5VqJrTmE7nruTB4M8s_DfCpZ0lYjiXUuBISciKMjcEnzA,master,RANKED_SOLO_5x5,65,45,-20
2026-07-12T02:16:33,3QjdCf0GOTMRMhgBHjNxBYfa2XcgtdBk6aammCoBrayZKhtFWrqIGWxv1Ty3dXBiRoUlZRG_wIR53w,master,RANKED_SOLO_5x5,70,40,-30
2026-07-12T02:16:33,pA510j3UhNnBA4TB3zO9Dgub-LWC3fH3d5NlMILMR6u65MiOZjczzxKnf6LU2L_j_fa9SCTwSjqJEw,master,RANKED_SOLO_5x5,4,35,31
2026-07-12T02:16:33,hLg1YLIYBNp5X3aOVo2t8x5IDXHfNxOjpNOtL0z-natrHvvP_KSslCCqLDEcJazvizBiSqGsEaG-Ig,master,RANKED_SOLO_5x5,1,34,33
2026-07-12T02:16:33,lFECG6f83dhIFx2squwsV3XxW7w7mL4DXfhi-Vk0h23ykdA67CUyHBRbG5dvJIBF-rypYfH8R-0Gfg,master,RANKED_SOLO_5x5,0,31,31
2026-07-12T02:16:33,Qx3hALpUAcl3VYM4rP1FPk_HeToG6rjWotBWjJdlYcO_9sFCNcLFMNcssEEm8BwnszGww5fNwfjGpA,master,RANKED_SOLO_5x5,60,30,-30
2026-07-12T02:16:33,WsGx6miabPtAWNcRw-enJZrpvFzFQsmv8_Usx0ZOe7b6oiqCrQRD4UbGrxB9lHsGQTtXi74gHJYOrA,master,RANKED_SOLO_5x5,60,30,-30
2026-07-12T02:16:33,UbAUuf0ZhbNK-jwFh0HvQoJ9QICZNXqjFuXj_jv2eUArxQfhjYVz96w_UJb69Ahue_fIgHQVt3L_0Q,master,RANKED_SOLO_5x5,0,30,30
2026-07-12T02:16:33,YB5V-X6boAfY1RCLptLnhqE7uewUjMCglVO5fD6d3JVwhT8QgdKTNjLUKbcaWWerbjjE-B7lc1EPEg,master,RANKED_SOLO_5x5,53,22,-31
2026-07-12T02:16:33,G97XYJ4YqEeZhBFwHADgd_MBOY_IwYxBNedcwLon3WgHLXl8QsrG940GIkHkJGhyjbaOnsrNyjd4pQ,master,RANKED_SOLO_5x5,37,8,-29
2026-07-12T02:16:33,C5I1QFfxcT3jK0i6G3jicHi9L3CzYWy4tqWCyx80UGpturmrvSDg4odWzjv_m4HYSk1R-udGDVhZcg,master,RANKED_SOLO_5x5,1,0,-1
2026-07-12T02:16:33,oYTBu00qhARXKYr1rcjegxJ_IyoA2t2bFZECtqjjuGS6uNCPL9Dzpha1_TgEwfKM-e9ADon_xZItuw,master,RANKED_SOLO_5x5,21,0,-21
2026-07-12T02:16:33,GMAKW_sqB0CcBhjK1px2rPXlYv_l4zOkic3GAedLL3BIBKelbE3g5AtiWp6yaDC6scfd2ZDhw9Sm4g,master,RANKED_SOLO_5x5,3,0,-3
2026-07-12T02:16:33,SaOHaHSFWxrSIKkw7OxMONfG2siefPvJWZ91ET24AihrUL2RAZm9tEsyQWAJgLv1EEbIdI6z0Lp4wg,challenger,RANKED_FLEX_SR,2319,2284,-35
2026-07-12T02:16:33,L4pf1POlgeJKVhEOxM2AK0w5eEj5rxiCuVa4ldIj0t6TSfDTYOh3zm-Ewm5rfYKFCy9aLmIxQWZk_g,challenger,RANKED_FLEX_SR,2133,2098,-35
2026-07-12T02:16:33,P17ZIrHDQh4307mZ_kw0E4Odkh9m_hnzn8dHEqDnB9MQAjWmYqY0iQhimvwNE-2WQvCDBavw8Mz3ZA,challenger,RANKED_FLEX_SR,1992,1957,-35
2026-07-12T02:16:33,uJPBzVcjQP5v9O8OBixVkoUE1nw7KRT49k1ksXDzl6LxwoRIASqnlGSJGj8wSS6w2LlBjogqbuEB5Q,challenger,RANKED_FLEX_SR,1613,1583,-30
2026-07-12T02:16:33,5StPLULKB6WEDoXk93P0vWNBpH3-T5WPt3McMhZmo5vt5hXQgTAz65jIj_aWMUZ-bDUvkHHoHqk2vw,challenger,RANKED_FLEX_SR,1276,1246,-30
2026-07-12T02:16:33,5f6zDz94m2KXFl171t_NJSIIv6myuT_91vzV6eWATbrr6mGbESqSlI7wgjp-8vVn09lPdX4hoLf3yQ,challenger,RANKED_FLEX_SR,1176,1236,60
2026-07-12T02:16:33,XYixAKM7dYaj4WdlW7Pzj6C2oK3rwMgBOMRib08UXrEzcjzjgZ2sf6B5Z1xTR3bCIHkR-8c8eEvNKw,challenger,RANKED_FLEX_SR,1045,1075,30
2026-07-12T02:16:33,ObraeCBXkf-eWrD8uePlVVrAXg--p1ASJ_lbWpXMVlSpegT2jCO_b0OphstBFb_XduuFG8C2NeNhfA,challenger,RANKED_FLEX_SR,1072,1042,-30
2026-07-12T02:16:33,_a6YTaG2Bv86HQzkK8iaj11uUrrNEfWd3zW7_UHR_S5Yl86pNRXuiQi9gu8SDSTQJsbEpOtgR4vLWQ,challenger,RANKED_FLEX_SR,968,937,-31
2026-07-12T02:16:33,QqK-K_0-vbWraSKJdyU51p41G_cJEj3-cxyTL5KHg6ZdcywTkD4AENaoRfnCFVQeTXbzSQ9g5VkwbQ,gm,RANKED_FLEX_SR,928,960,32
2026-07-12T02:16:33,Ui8T4eWCCl4viuOY1fSb4ejmhLEIhR0PljB3LZMoXu65xOYiLPWo_Jj9BDjducRYcPW0EImVSO1Yqg,gm,RANKED_FLEX_SR,924,897,-27
2026-07-12T02:16:33,hdxl7mgGbsChYui9a0GAzMY1Q89GajrlgLBBm93eHYfj-3ABWFyFVrp4RbQp3eXAnXRLyFMY0bepLg,gm,RANKED_FLEX_SR,877,848,-29
2026-07-12T02:16:33,nWAazFGx-Ta5LvaY0e543jfmfRICKbYYEFAjOnWOoXwUdp5y2Z4pOIPVsw9Bh4Qr9_oCYCCaj7qecA,gm,RANKED_FLEX_SR,794,828,34
2026-07-12T02:16:33,vqP4TcECKCVUDhqj2uwUzFM4oLKuHcKOTil_3wLcq83ZLNI00TNdXZ1yvrSr9OjFOn9TrqcPqjnAHg,gm,RANKED_FLEX_SR,735,705,-30
2026-07-12T02:16:33,HEW9X8sPUkT2nuhexqT0F9J-HER-MDt4JMa0OkcfYtso37IY6xy4HySO9n2vyIcLvSFrItADiKvKZQ,gm,RANKED_FLEX_SR,730,700,-30
2026-07-12T02:16:33,I0lOuPNVA2J2zU38xSVK_QD9jkgt-dcAQPp5rEPCTi-Rszfwwfr8J6gMMaaqNXCD4m7dyHwALOIokA,gm,RANKED_FLEX_SR,664,694,30
2026-07-12T02:16:33,OtZnSsvsgtiST1Lcefif3OqWxoFU603Y_CP7PtW8nRLCXGr_qGiWKUYnSo7dcgtMLSwpc8vCK9Kh8A,gm,RANKED_FLEX_SR,700,671,-29
2026-07-12T02:16:33,2rP8sjlry3A7QxPiJIE4ZZhxQpmyXMaUC9LmbmY7Zdi9Fl4xHM5NRcggJ-whOxlyGiFeLWD5nFd3wA,gm,RANKED_FLEX_SR,600,634,34
2026-07-12T02:16:33,pRcB3ui89lB8EnsuTVW0u2sxewm5CrZtRABiLNgs5pgm55P20LPQrXZUisaH3mb8nz7a5oYWy4RAWw,gm,RANKED_FLEX_SR,506,538,32
2026-07-12T02:16:33,pQ7bH-3KoxRLIxgH4nuzL7rFvYSWayHnRt6oOhbP7dM__jH3udsGid4NWR6S9g7lCZzwT1hLq9gmkQ,gm,RANKED_FLEX_SR,493,524,31
2026-07-12T02:16:33,igSrrbz331yWX37nF3IoYi4gMalI9K1p2h6mz5__KE2T0l1sx8wtKth_riXoFwxMd1Q9K82cxXH05Q,gm,RANKED_FLEX_SR,553,523,-30
2026-07-12T02:16:33,hYEUzKVJ1TxaZ5TBwtPoL-Oen7sjzG_fIJgV5EJNRwpXXQWLX3IrXtfNSL35VR9OqzHT8cbDiFWCQg,gm,RANKED_FLEX_SR,422,453,31
2026-07-12T02:16:33,Mp7QUeXAxlouIvGlzqBobQTYd8-Y4NN67_kEoWoYTNBzETp5yye6W0TL3PQuJNQwf_MlkHmwl1wZng,gm,RANKED_FLEX_SR,453,424,-29
2026-07-12T02:16:33,A5L13AdQTkUh_DzQGJAB4-194rl3s-z-hFTx1LcJOx-4BebPC1f5V_92-ogxe438OSoElqMSpZ3x9A,gm,RANKED_FLEX_SR,378,410,32
2026-07-12T02:16:33,xoPHuf2486ySydP2X36o3wGLrohIeibFhlSHlTmNMj8xHfv9kY4qwb0dUbEunYsTho4KsOdWpEcDsg,gm,RANKED_FLEX_SR,370,405,35
2026-07-12T02:16:33,off94TPwm6zcdj5wE_ICc3U82uh3q5N91DKmc8WNtP5O_Vj7Z5K5kQYxrtFCUe0lNovfLylpek53zA,gm,RANKED_FLEX_SR,429,401,-28
2026-07-12T02:16:33,uUD3eGc_BscXriC4wMDo0cgaN3eec733qi1PJOlP3veMl9qgdnveA5k4sFH7yIIu_NeD0I3Toq5SRQ,gm,RANKED_FLEX_SR,365,396,31
2026-07-12T02:16:33,1HGlKaeFAXrloFgPu4Tr8-oM3U6PTL9-_GmRJeTbYgOIE7X9jB3aMGdWN4AOxuHVTqVN2CBjorm4PA,gm,RANKED_FLEX_SR,362,396,34
2026-07-12T02:16:33,F5sQTrkfq4msQQ93dv9RW0h6FM-lVy2AcsFSl_8JkOcs8ILv2R8quXY795V4cv1cgwP0CSCDEUK76w,gm,RANKED_FLEX_SR,335,369,34
2026-07-12T02:16:33,59-GXUDk4W38ImaPy7Piic1ujv95cAQtcMxV4eU4ZMtN5gYGOisYdRUj6mNgTt_MbEGYpuiwPCZadQ,gm,RANKED_FLEX_SR,339,312,-27
2026-07-12T02:16:33,i3K16GRZHc7V6N3yZjhau3reu99E1p-e_jIBAumvp_44MBXoR7C5IU5yrEJBRdx0OOyEAS54oJ0vJw,master,RANKED_FLEX_SR,363,393,30
2026-07-12T02:16:33,2W3vvFywejlLU0i6hdo0pU_sp9hUyDnklU6IaTVnFGyWKhvWL13MKDfIJWY63r6vEe7Gy1kRc6bZtQ,master,RANKED_FLEX_SR,350,385,35
2026-07-12T02:16:33,4axhoz9VKDItSxD3xuwpqnsYI3aUlajFe1fyMESc6y6xFhFiKiMLmprLjG2BbnJx_a7faCs9qUAi2Q,master,RANKED_FLEX_SR,322,297,-25
2026-07-12T02:16:33,Y_89slnu339HFnJhjQXWE2sSNupyq7MTpr3W7mCDdT3hUIenqOXLiN2QRhw_qy8KDmPTvpU72t1N-Q,master,RANKED_FLEX_SR,296,267,-29
2026-07-12T02:16:33,fmvt4n2GGqTR1W4eWONRnbCrURqa98wen1dstPfIeTt1omgRHJDbFpB-oo5rxSlAuGOBn0ECffwyVQ,master,RANKED_FLEX_SR,156,191,35
2026-07-12T02:16:33,HtsIInuHWF_ZXukW7PFeI6e_zE-nJoP0LO3bPDCPaId8oHCFvLIt964JgzUOuNjdS-pmJhjWP-ho6w,master,RANKED_FLEX_SR,131,159,28
2026-07-12T02:16:33,SXW7NnCD6IOeiZHyNY8RkBJ3JdAMzf67obtF_-R50wpDfHzjcgRuE5UcPMNv5VKmLanR982X37Mghw,master,RANKED_FLEX_SR,118,148,30
2026-07-12T02:16:33,XvbtD70mGXH_Xhy3gfV6XAZoTRhWoXnhgTggQfWvjlB6cbSIdB5R6Z354UttPt1fuegWikKgUXiFQQ,master,RANKED_FLEX_SR,112,142,30
2026-07-12T02:16:33,lfF0w1SEQWX8qpiOmFayL6XsyyfXfF4NP5y5MuffHFEpy0sPS2ca6QkWoOeU-0woCLAl31E96Z0ZxA,master,RANKED_FLEX_SR,168,137,-31
2026-07-12T02:16:33,_WWzrajzUtn_uURFnCLOHzGR9QUNox5tD2dfykXCaiWvLXxGqXZn883Ucb5OG6swftkjPjY-iuELwg,master,RANKED_FLEX_SR,164,134,-30
2026-07-12T02:16:33,UxZ3TpsB2L5ABr3Gaq_9jG0gR_s9RlWCCgBY-erFZHr3ihoQOiFPuvGugUK3xpCULsZ9zleO2pdHhg,master,RANKED_FLEX_SR,75,110,35
2026-07-12T02:16:33,tQY6M6UNqpRlmjIj_on7nT-EpYOCTEdyBStlfAbdhVaxyh6-IZdeuK5ZQgZSumnW7abn-3efcs_loA,master,RANKED_FLEX_SR,50,85,35
2026-07-12T02:16:33,B_ilmRfDbYe1e2KrTpLB2m3v_QBBpDtzK-z28vqdnk9jyYD0K4uAdp23ogjXMRMXW9Z3NVW7Q-ILtw,master,RANKED_FLEX_SR,45,80,35
2026-07-12T02:16:33,cGiMy6lkJMdBKQwz6CVCWCXI8Mxs_YjY8Z_t3JhJThmo1LHqVKBoOTU9W48-f1UPEDcM3BfB_Ci4Ng,master,RANKED_FLEX_SR,30,60,30
2026-07-12T02:16:33,V34ERFU3rQ1JMmP_IyUXZu3gXdietq3XGB2XqovBnw1bUFJKWuWzulCZUN_-QvO21Xjx6f5lnVPTcg,master,RANKED_FLEX_SR,87,58,-29
2026-07-12T02:16:33,ifDYIyD8hcM0zLUPuCso_OdLTFaHtxfpME1EtZiCINQyMhAIn4HsRyV6WCNwQhxrxaQbwPp-qRT5CA,master,RANKED_FLEX_SR,73,45,-28
2026-07-12T02:16:33,qZ3MQRQ8B4QQcS0SIcPqUVrpgSne2QevYgAPeiYZ9TNClrlGEiT_blrSnWwXZe_tZE55irV9eYiJBQ,master,RANKED_FLEX_SR,0,35,35
2026-07-12T02:16:33,2lG58s24VuydwWLFKITSfvo-21XKacjuE87344_f6gcX6W6ZCgSDoj2jfOL6RBDvtGvPmWOCVyo0Dg,master,RANKED_FLEX_SR,0,29,29
2026-07-12T02:16:33,OsHA5RcwlWcFJLVCMSkL76qRsr5we0b5DROweoSriCsGkM7igZBsT0X8F8D8t9YTDuaNurmAp8-bTQ,master,RANKED_FLEX_SR,0,28,28
2026-07-12T02:16:33,ZWUqbNNHYdBVH_eJ5eGDNlkvTxGPpDrswWInunYZaDjo9Upniudv5VDa72yNvFguPi0F7LXVFyoLBQ,master,RANKED_FLEX_SR,28,2,-26
2026-07-12T02:16:33,vDsLOwsAR1wo_P3lCDSJEQaim-FUUNha9CwjT0yA21ra18P3Ni4si4aS-JCTIRPt68VcA7mAOYAVdA,master,RANKED_FLEX_SR,2,0,-2
2026-07-12T02:19:56,BqAY7UpNjH_-MzsY70aoEmmgN0xZ0tfeU80nK4zkE062FqcUXgvmO8YW3gwRf52HzBuldciiRsO_Cg,gm,RANKED_SOLO_5x5,1638,1609,-29
2026-07-12T02:19:56,6HzQj_bmcWuTj5SebCznzdzzoXh-X9MBPHClMnb2-Eg-f4CvQCwRN2TT133mzzuKX3sfAMicHiEdyQ,gm,RANKED_SOLO_5x5,1571,1599,28
2026-07-12T02:19:56,74GAbpWMauhgIYqAIFX4Edhucky2tDCpFlTILsbp130li0jrc0yNwgLtuz8Zb2QhozI0ju-n_GcuGw,gm,RANKED_SOLO_5x5,1328,1356,28
2026-07-12T02:19:56,1QKkMN559GlZAKFa6QjACnsltT60P4pAbpfSnr-teV8KGddRCKoMpMXX8KPRNlrgl98G3LZJCR7PlA,gm,RANKED_SOLO_5x5,1313,1340,27
2026-07-12T02:19:56,BfZQZVan6SZ0wHfIs1fevJu2ZclSp25537NqAy7A54GYF6VPj6CU5jmrapWbZuOXDd4YQK_fuXpwRw,gm,RANKED_SOLO_5x5,1289,1320,31
2026-07-12T02:19:56,RmnH3qlto2tl6z3yahvYI74W3A4GCR5vjuQN5mvWWT4UF7CTePd4yjLfYlIQaflKD58jiDHznjQWXQ,gm,RANKED_SOLO_5x5,1238,1266,28
2026-07-12T02:19:56,jGdhZB-Up6rV7yF01eSPOXdWyTybMFvUAgbf148VX6VYHVQdcm0pnpHoJw0p-yBIg47RvVWzbksUuQ,gm,RANKED_SOLO_5x5,1158,1127,-31
2026-07-12T02:19:56,6N8oK1m2-Q5swLMXPTcmOcDmJSJ8FFJd3zwmxFOkIPWa7CwpuVClhLJnRzp4DlnN4bTPyYVEYJZNyA,master,RANKED_SOLO_5x5,302,270,-32
2026-07-12T02:19:56,a4gvyx63J5cFGJ_lrAHU6OFsTWN3mzyp1rNsQPfLRHwdhKRDzZn3T-4O9WTWdBZ_ZdoTKg16uJR6Ow,master,RANKED_SOLO_5x5,30,60,30
2026-07-12T02:19:56,bZE8T00CcT7brLwMJV4BfZnGBkiee-yX-4Nwjv1cI7yDY1H_34088jM-n_DhvG65KJGLvAAAVwsoWw,master,RANKED_SOLO_5x5,51,21,-30
2026-07-12T02:19:56,BHkClgntatv_F5tnJ_fFaedBVhEf9zUAIbbGm3bOwke5sMeomg8VNLpxiWmnUf119VJ9jU_5_U2YxA,challenger,RANKED_FLEX_SR,1474,1469,-5
2026-07-12T02:19:56,ASaxlRHTze0y6kHp92VSeIrXg7DDFRsnqc6XeA2uvtGZpxfzKBkXDFSvcDzrJNLvpvyYoUmhf9w9Ow,challenger,RANKED_FLEX_SR,1425,1454,29
2026-07-12T02:19:56,21Yr9WUJw-WKen1J_jZxXN5LICNEvkBsQELO93jL40j6Ede4T0wqtxLQYJe9B2q_Uz_2G08rxJiaZw,challenger,RANKED_FLEX_SR,971,943,-28
2026-07-12T02:19:56,EY5IR6KqZzoCZIaFsVqJrp8Q3hWvntidTTdBYFii_NWMwGsIQ6mxOhAiAupXb1tqkSmFbfZ32YZjDA,challenger,RANKED_FLEX_SR,963,934,-29
2026-07-12T02:19:56,pRcB3ui89lB8EnsuTVW0u2sxewm5CrZtRABiLNgs5pgm55P20LPQrXZUisaH3mb8nz7a5oYWy4RAWw,gm,RANKED_FLEX_SR,538,506,-32
2026-07-12T02:19:56,pQ7bH-3KoxRLIxgH4nuzL7rFvYSWayHnRt6oOhbP7dM__jH3udsGid4NWR6S9g7lCZzwT1hLq9gmkQ,gm,RANKED_FLEX_SR,524,493,-31
2026-07-12T02:19:56,A5L13AdQTkUh_DzQGJAB4-194rl3s-z-hFTx1LcJOx-4BebPC1f5V_92-ogxe438OSoElqMSpZ3x9A,gm,RANKED_FLEX_SR,410,378,-32
2026-07-12T02:19:56,59-GXUDk4W38ImaPy7Piic1ujv95cAQtcMxV4eU4ZMtN5gYGOisYdRUj6mNgTt_MbEGYpuiwPCZadQ,gm,RANKED_FLEX_SR,312,339,27
2026-07-12T02:19:56,F5sQTrkfq4msQQ93dv9RW0h6FM-lVy2AcsFSl_8JkOcs8ILv2R8quXY795V4cv1cgwP0CSCDEUK76w,gm,RANKED_FLEX_SR,369,335,-34
2026-07-12T02:22:42,BqAY7UpNjH_-MzsY70aoEmmgN0xZ0tfeU80nK4zkE062FqcUXgvmO8YW3gwRf52HzBuldciiRsO_Cg,gm,RANKED_SOLO_5x5,1609,1638,29
2026-07-12T02:22:42,6HzQj_bmcWuTj5SebCznzdzzoXh-X9MBPHClMnb2-Eg-f4CvQCwRN2TT133mzzuKX3sfAMicHiEdyQ,gm,RANKED_SOLO_5x5,1599,1571,-28
2026-07-12T02:22:42,74GAbpWMauhgIYqAIFX4Edhucky2tDCpFlTILsbp130li0jrc0yNwgLtuz8Zb2QhozI0ju-n_GcuGw,gm,RANKED_SOLO_5x5,1356,1328,-28
2026-07-12T02:22:42,1QKkMN559GlZAKFa6QjACnsltT60P4pAbpfSnr-teV8KGddRCKoMpMXX8KPRNlrgl98G3LZJCR7PlA,gm,RANKED_SOLO_5x5,1340,1313,-27
2026-07-12T02:22:42,BfZQZVan6SZ0wHfIs1fevJu2ZclSp25537NqAy7A54GYF6VPj6CU5jmrapWbZuOXDd4YQK_fuXpwRw,gm,RANKED_SOLO_5x5,1320,1289,-31
2026-07-12T02:22:42,RmnH3qlto2tl6z3yahvYI74W3A4GCR5vjuQN5mvWWT4UF7CTePd4yjLfYlIQaflKD58jiDHznjQWXQ,gm,RANKED_SOLO_5x5,1266,1238,-28
2026-07-12T02:22:42,jGdhZB-Up6rV7yF01eSPOXdWyTybMFvUAgbf148VX6VYHVQdcm0pnpHoJw0p-yBIg47RvVWzbksUuQ,gm,RANKED_SOLO_5x5,1127,1158,31
2026-07-12T02:22:42,6N8oK1m2-Q5swLMXPTcmOcDmJSJ8FFJd3zwmxFOkIPWa7CwpuVClhLJnRzp4DlnN4bTPyYVEYJZNyA,master,RANKED_SOLO_5x5,270,302,32
2026-07-12T02:22:42,bZE8T00CcT7brLwMJV4BfZnGBkiee-yX-4Nwjv1cI7yDY1H_34088jM-n_DhvG65KJGLvAAAVwsoWw,master,RANKED_SOLO_5x5,21,51,30
2026-07-12T02:22:42,a4gvyx63J5cFGJ_lrAHU6OFsTWN3mzyp1rNsQPfLRHwdhKRDzZn3T-4O9WTWdBZ_ZdoTKg16uJR6Ow,master,RANKED_SOLO_5x5,60,30,-30
2026-07-12T02:22:42,e4f3KI4VlPN2Bn_YpAejL5mD7Lhj-vV1gCYghebtG1-shS86S0Dtoe8bqWY5NS_DyLtKifYz1jnwfQ,gm,RANKED_FLEX_SR,652,625,-27
2026-07-12T02:22:42,fiAoVDFcW_xejO26U4LOIJCqv8CmCFA-nh975aC8b7G_DO1-8o3NjEmeLzIVT8-DRcTqluSdqpgf4w,gm,RANKED_FLEX_SR,589,620,31
2026-07-12T02:22:42,pRcB3ui89lB8EnsuTVW0u2sxewm5CrZtRABiLNgs5pgm55P20LPQrXZUisaH3mb8nz7a5oYWy4RAWw,gm,RANKED_FLEX_SR,506,538,32
2026-07-12T02:22:42,pQ7bH-3KoxRLIxgH4nuzL7rFvYSWayHnRt6oOhbP7dM__jH3udsGid4NWR6S9g7lCZzwT1hLq9gmkQ,gm,RANKED_FLEX_SR,493,524,31
2026-07-12T02:22:42,A5L13AdQTkUh_DzQGJAB4-194rl3s-z-hFTx1LcJOx-4BebPC1f5V_92-ogxe438OSoElqMSpZ3x9A,gm,RANKED_FLEX_SR,378,410,32
2026-07-12T02:22:42,9dxMJ1-F2gmYyZO-A14Kxku4Tocl8kYmnXYkBpvAc1QHRLazn0IAHtG5YvtRUIzg9q4htPOXtl-4xA,gm,RANKED_FLEX_SR,348,381,33
2026-07-12T02:22:42,F5sQTrkfq4msQQ93dv9RW0h6FM-lVy2AcsFSl_8JkOcs8ILv2R8quXY795V4cv1cgwP0CSCDEUK76w,gm,RANKED_FLEX_SR,335,369,34
2026-07-12T02:22:42,59-GXUDk4W38ImaPy7Piic1ujv95cAQtcMxV4eU4ZMtN5gYGOisYdRUj6mNgTt_MbEGYpuiwPCZadQ,gm,RANKED_FLEX_SR,339,312,-27
2026-07-12T02:22:42,Niod8V3Yi9-RkgWolyxrM-p6hP3zd63aZD5KORnAn0xcpm9rw13ZZpPUUJLHOAGTeN7MyXXszwcUEQ,gm,RANKED_FLEX_SR,263,234,-29
2026-07-12T02:22:42,Pd55fZlFCDDlx_01rrGniX-uSuORCz50gqpfaNUb-xOQwNXWWxF_8hTFsspUXAKfCW95UuA0BGFPyA,master,RANKED_FLEX_SR,244,216,-28
2026-07-12T02:22:42,JnNqdt8e7Fr2cAv8WW74tvOWGQXw1IpJKHviey5AJSeQG6MWLHZrGLewEwj9g-x48Xe77ibseDylaQ,master,RANKED_FLEX_SR,141,171,30
2026-07-12T02:22:42,NZ0GxySiw0DMhybhcudb_WA_omwyOqxjOexg_d8i6DrjvxDMu_fYr5hMXyG9JliZwsIVLJNn_nI0qA,master,RANKED_FLEX_SR,152,122,-30
2026-07-12T02:22:42,_lGSOwC2LE5_lb4pSM4JXhsFc-7MzPRdw0YcVXxiODzjUP7q7Vwf3_-52F-D1f2wZ8UCAXrNDrajVA,master,RANKED_FLEX_SR,61,121,60
2026-07-12T02:22:42,2bFOo2TjRo7gLAdf6yd6CPNlj-VhvwXm3lUd4MTNpdVEI5FdQN4DH4DcdZ2Tah75z5VLcW_K8wWkXA,master,RANKED_FLEX_SR,88,119,31
2026-07-12T02:22:42,6MhrnGTdVr0_AxVmifbzCCvIr7P5i48LhiHqNm_UfbfQNT3QHz4hWdhsAiVnkqfWMy54pNJhs5JEUw,master,RANKED_FLEX_SR,64,95,31
2026-07-12T02:22:42,XrV77isEINfCZeMmo9p-CxyKRSUmgcqO285Ez5g8WQuz8wEJm1H5HCnAVkjd5gizLVRN4OEhigsezQ,master,RANKED_FLEX_SR,45,79,34
2026-07-12T02:22:42,FALQfdlKb4XxABMFzN_IAoMArZxxBVEE6NVEBhuK6ITjAzQ8lk2qdZ1Bn-5ZBXONFFeNWeOayNI3MA,master,RANKED_FLEX_SR,41,11,-30
2026-07-12T02:22:42,YwSCQHDWGSURgNjPE6G0odepoDN00fcYlzdWeuC4543LPFWD87gkX5s-WUVoguXvwQc2BkoYslbdtg,master,RANKED_FLEX_SR,2,0,-2
2026-07-12T02:22:42,4AJWlkDqqwMeLL01-ExfTzeRGxZrA2myFhW0buYWu9WCQabmFno0R91tkHoSN01CRSP-xwmSd1eZdw,master,RANKED_FLEX_SR,6,0,-6
